datetime,open,high,low,close,volume
2026-01-15T09:25:00-05:00,2372.2,2374.05,2371.25,2373.1,185
2026-01-15T09:26:00-05:00,2372.55,2374.4,2371.6,2373.45,186
2026-01-15T09:27:00-05:00,2372.9,2374.75,2371.95,2373.8,187
2026-01-15T09:28:00-05:00,2373.25,2375.1,2372.3,2374.15,188
2026-01-15T09:29:00-05:00,2373.6,2375.45,2372.65,2374.5,189
2026-01-15T09:30:00-05:00,2374.3,2375.85,2373.4,2374.85,230
2026-01-15T09:31:00-05:00,2374.45,2375.7,2373.4,2374.75,231
2026-01-15T09:32:00-05:00,2374.2,2375.35,2373.1,2374.5,220
2026-01-15T09:33:00-05:00,2374.2,2375.45,2373.25,2374.55,221
2026-01-15T09:34:00-05:00,2374.4,2375.68,2373.5,2374.73,222
2026-01-15T09:35:00-05:00,2374.28,2376.28,2372.98,2375.28,223
2026-01-15T09:36:00-05:00,2374.88,2376.48,2374.08,2375.58,184
2026-01-15T09:37:00-05:00,2375.18,2376.78,2374.38,2375.88,185
2026-01-15T09:38:00-05:00,2375.48,2377.08,2374.68,2376.18,186
2026-01-15T09:39:00-05:00,2375.78,2377.38,2374.98,2376.48,187
2026-01-15T09:40:00-05:00,2376.08,2377.68,2375.28,2376.78,188
2026-01-15T09:41:00-05:00,2376.38,2377.98,2375.58,2377.08,189
2026-01-15T09:42:00-05:00,2376.68,2378.28,2375.88,2377.38,190
2026-01-15T09:43:00-05:00,2376.98,2378.58,2376.18,2377.68,191
2026-01-15T09:44:00-05:00,2377.28,2378.88,2376.48,2377.98,192
2026-01-15T09:45:00-05:00,2377.58,2379.18,2376.78,2378.28,193
2026-01-15T09:46:00-05:00,2377.88,2379.48,2377.08,2378.58,194
2026-01-15T09:47:00-05:00,2378.18,2379.78,2377.38,2378.88,195
2026-01-15T09:48:00-05:00,2378.48,2380.08,2377.68,2379.18,196
2026-01-15T09:49:00-05:00,2378.78,2380.38,2377.98,2379.48,197
2026-01-15T09:50:00-05:00,2379.08,2380.68,2378.28,2379.78,180
2026-01-15T09:51:00-05:00,2379.38,2380.98,2378.58,2380.08,181
2026-01-15T09:52:00-05:00,2379.68,2381.28,2378.88,2380.38,182
2026-01-15T09:53:00-05:00,2379.98,2381.58,2379.18,2380.68,183
2026-01-15T09:54:00-05:00,2380.28,2381.88,2379.48,2380.98,184
2026-01-15T09:55:00-05:00,2380.58,2382.18,2379.78,2381.28,185
2026-01-15T09:56:00-05:00,2380.88,2382.48,2380.08,2381.58,186
2026-01-15T09:57:00-05:00,2381.18,2382.78,2380.38,2381.88,187
2026-01-15T09:58:00-05:00,2381.48,2383.08,2380.68,2382.18,188
2026-01-15T09:59:00-05:00,2381.78,2383.38,2380.98,2382.48,189
2026-01-15T10:00:00-05:00,2381.75,2383.2,2380.9,2382.1,135
2026-01-15T10:01:00-05:00,2381.95,2383.4,2381.1,2382.3,136
2026-01-15T10:02:00-05:00,2382.15,2383.6,2381.3,2382.5,137
2026-01-15T10:03:00-05:00,2382.35,2383.8,2381.5,2382.7,138
2026-01-15T10:04:00-05:00,2381.75,2383.2,2380.9,2382.1,139
2026-01-15T10:05:00-05:00,2381.95,2383.4,2381.1,2382.3,140
2026-01-15T10:06:00-05:00,2382.15,2383.6,2381.3,2382.5,141
2026-01-15T10:07:00-05:00,2382.35,2383.8,2381.5,2382.7,142
2026-01-15T10:08:00-05:00,2381.75,2383.2,2380.9,2382.1,143
2026-01-15T10:09:00-05:00,2381.95,2383.4,2381.1,2382.3,144
2026-01-15T10:10:00-05:00,2382.15,2383.6,2381.3,2382.5,135
2026-01-15T10:11:00-05:00,2382.35,2383.8,2381.5,2382.7,136
2026-01-15T10:12:00-05:00,2381.75,2383.2,2380.9,2382.1,137
2026-01-15T10:13:00-05:00,2381.95,2383.4,2381.1,2382.3,138
2026-01-15T10:14:00-05:00,2382.15,2383.6,2381.3,2382.5,139
2026-01-15T10:15:00-05:00,2384.1,2385.95,2383.9,2385.1,360
2026-01-15T10:16:00-05:00,2384.75,2386.12,2384.0,2385.32,176
2026-01-15T10:17:00-05:00,2384.97,2386.34,2384.22,2385.54,177
2026-01-15T10:18:00-05:00,2385.19,2386.56,2384.44,2385.76,178
2026-01-15T10:19:00-05:00,2385.41,2386.78,2384.66,2385.98,179
2026-01-15T10:20:00-05:00,2385.63,2387.0,2384.88,2386.2,165
2026-01-15T10:21:00-05:00,2385.85,2387.22,2385.1,2386.42,166
2026-01-15T10:22:00-05:00,2386.07,2387.44,2385.32,2386.64,167
2026-01-15T10:23:00-05:00,2386.29,2387.66,2385.54,2386.86,168
2026-01-15T10:24:00-05:00,2386.51,2387.88,2385.76,2387.08,169
2026-01-15T10:25:00-05:00,2386.73,2388.1,2385.98,2387.3,170
2026-01-15T10:26:00-05:00,2386.95,2388.32,2386.2,2387.52,171
2026-01-15T10:27:00-05:00,2387.17,2388.54,2386.42,2387.74,172
2026-01-15T10:28:00-05:00,2387.39,2388.76,2386.64,2387.96,173
2026-01-15T10:29:00-05:00,2387.61,2388.98,2386.86,2388.18,174
2026-01-15T10:30:00-05:00,2387.83,2389.2,2387.08,2388.4,175
2026-01-15T10:31:00-05:00,2388.05,2389.42,2387.3,2388.62,176
2026-01-15T10:32:00-05:00,2388.27,2389.64,2387.52,2388.84,177
2026-01-15T10:33:00-05:00,2388.49,2389.86,2387.74,2389.06,178
2026-01-15T10:34:00-05:00,2388.71,2390.08,2387.96,2389.28,179
2026-01-15T10:35:00-05:00,2388.93,2390.3,2388.18,2389.5,165
2026-01-15T10:36:00-05:00,2389.15,2390.52,2388.4,2389.72,166
2026-01-15T10:37:00-05:00,2389.37,2390.74,2388.62,2389.94,167
2026-01-15T10:38:00-05:00,2389.59,2390.96,2388.84,2390.16,168
2026-01-15T10:39:00-05:00,2389.81,2391.18,2389.06,2390.38,169
2026-01-15T10:40:00-05:00,2390.23,2391.01,2389.68,2390.46,110
2026-01-15T10:41:00-05:00,2390.31,2390.97,2389.76,2390.42,111
2026-01-15T10:42:00-05:00,2390.27,2391.05,2389.72,2390.5,112
2026-01-15T10:43:00-05:00,2390.35,2391.01,2389.8,2390.46,113
2026-01-15T10:44:00-05:00,2390.31,2391.09,2389.76,2390.54,114
2026-01-15T10:45:00-05:00,2390.39,2391.05,2389.84,2390.5,115
2026-01-15T10:46:00-05:00,2390.35,2391.13,2389.8,2390.58,116
2026-01-15T10:47:00-05:00,2390.43,2391.09,2389.88,2390.54,117
2026-01-15T10:48:00-05:00,2390.39,2391.17,2389.84,2390.62,118
2026-01-15T10:49:00-05:00,2390.47,2391.13,2389.92,2390.58,119
2026-01-15T10:50:00-05:00,2390.43,2391.21,2389.88,2390.66,110
2026-01-15T10:51:00-05:00,2390.51,2391.17,2389.96,2390.62,111
2026-01-15T10:52:00-05:00,2390.47,2391.25,2389.92,2390.7,112
2026-01-15T10:53:00-05:00,2390.55,2391.21,2390.0,2390.66,113
2026-01-15T10:54:00-05:00,2390.51,2391.29,2389.96,2390.74,114
2026-01-15T10:55:00-05:00,2390.59,2391.25,2390.04,2390.7,115
2026-01-15T10:56:00-05:00,2390.55,2391.33,2390.0,2390.78,116
2026-01-15T10:57:00-05:00,2390.63,2391.29,2390.08,2390.74,117
2026-01-15T10:58:00-05:00,2390.59,2391.37,2390.04,2390.82,118
2026-01-15T10:59:00-05:00,2390.67,2391.33,2390.12,2390.78,119
2026-01-15T11:00:00-05:00,2390.63,2391.41,2390.08,2390.86,110
2026-01-15T11:01:00-05:00,2390.71,2391.37,2390.16,2390.82,111
2026-01-15T11:02:00-05:00,2390.67,2391.45,2390.12,2390.9,112
2026-01-15T11:03:00-05:00,2390.75,2391.41,2390.2,2390.86,113
2026-01-15T11:04:00-05:00,2390.71,2391.49,2390.16,2390.94,114
2026-01-15T11:05:00-05:00,2390.79,2391.45,2390.24,2390.9,115
2026-01-15T11:06:00-05:00,2390.75,2391.53,2390.2,2390.98,116
2026-01-15T11:07:00-05:00,2390.83,2391.49,2390.28,2390.94,117
2026-01-15T11:08:00-05:00,2390.79,2391.57,2390.24,2391.02,118
2026-01-15T11:09:00-05:00,2390.87,2391.53,2390.32,2390.98,119
2026-01-15T11:10:00-05:00,2390.83,2391.61,2390.28,2391.06,110
2026-01-15T11:11:00-05:00,2390.91,2391.57,2390.36,2391.02,111
2026-01-15T11:12:00-05:00,2390.87,2391.65,2390.32,2391.1,112
2026-01-15T11:13:00-05:00,2390.95,2391.61,2390.4,2391.06,113
2026-01-15T11:14:00-05:00,2390.91,2391.69,2390.36,2391.14,114
2026-01-15T11:15:00-05:00,2390.99,2391.65,2390.44,2391.1,115
2026-01-15T11:16:00-05:00,2390.95,2391.73,2390.4,2391.18,116
2026-01-15T11:17:00-05:00,2391.03,2391.69,2390.48,2391.14,117
2026-01-15T11:18:00-05:00,2390.99,2391.77,2390.44,2391.22,118
2026-01-15T11:19:00-05:00,2391.07,2391.73,2390.52,2391.18,119
