datetime,open,high,low,close,volume
2026-01-20T10:01:00-05:00,2369.65,2370.45,2368.95,2369.69,140
2026-01-20T10:02:00-05:00,2369.78,2370.45,2368.95,2369.74,135
2026-01-20T10:03:00-05:00,2369.65,2370.45,2368.95,2369.66,136
2026-01-20T10:04:00-05:00,2369.73,2370.45,2368.93,2369.77,137
2026-01-20T10:05:00-05:00,2369.7,2370.47,2368.95,2369.69,138
2026-01-20T10:06:00-05:00,2369.73,2370.45,2368.95,2369.74,139
2026-01-20T10:07:00-05:00,2369.65,2370.45,2368.95,2369.66,140
2026-01-20T10:08:00-05:00,2369.78,2370.45,2368.93,2369.77,135
2026-01-20T10:09:00-05:00,2369.65,2370.45,2368.95,2369.69,136
2026-01-20T10:10:00-05:00,2370.35,2371.8,2370.05,2371.2,360
2026-01-20T10:11:00-05:00,2371.1,2372.0,2370.8,2371.42,173
2026-01-20T10:12:00-05:00,2371.32,2372.22,2371.02,2371.64,174
2026-01-20T10:13:00-05:00,2371.54,2372.44,2371.24,2371.86,175
2026-01-20T10:14:00-05:00,2371.76,2372.66,2371.46,2372.08,176
2026-01-20T10:15:00-05:00,2371.98,2372.88,2371.68,2372.3,177
2026-01-20T10:16:00-05:00,2372.2,2373.1,2371.9,2372.52,178
2026-01-20T10:17:00-05:00,2372.42,2373.32,2372.12,2372.74,170
2026-01-20T10:18:00-05:00,2372.64,2373.54,2372.34,2372.96,171
2026-01-20T10:19:00-05:00,2372.86,2373.76,2372.56,2373.18,172
2026-01-20T10:20:00-05:00,2373.08,2373.98,2372.78,2373.4,173
2026-01-20T10:21:00-05:00,2373.3,2374.2,2373.0,2373.62,174
2026-01-20T10:22:00-05:00,2373.52,2374.42,2373.22,2373.84,175
2026-01-20T10:23:00-05:00,2373.74,2374.64,2373.44,2374.06,176
2026-01-20T10:24:00-05:00,2373.96,2374.86,2373.66,2374.28,177
2026-01-20T10:25:00-05:00,2374.18,2375.08,2373.88,2374.5,178
2026-01-20T10:26:00-05:00,2374.4,2375.3,2374.1,2374.72,170
2026-01-20T10:27:00-05:00,2374.62,2375.52,2374.32,2374.94,171
2026-01-20T10:28:00-05:00,2374.9,2375.27,2374.64,2374.99,111
2026-01-20T10:29:00-05:00,2374.95,2375.26,2374.69,2374.98,112
2026-01-20T10:30:00-05:00,2374.94,2375.31,2374.68,2375.03,108
2026-01-20T10:31:00-05:00,2374.99,2375.3,2374.73,2375.02,109
2026-01-20T10:32:00-05:00,2374.98,2375.35,2374.72,2375.07,110
2026-01-20T10:33:00-05:00,2375.03,2375.34,2374.77,2375.06,111
2026-01-20T10:34:00-05:00,2375.02,2375.39,2374.76,2375.11,112
2026-01-20T10:35:00-05:00,2375.07,2375.38,2374.81,2375.1,108
2026-01-20T10:36:00-05:00,2375.06,2375.43,2374.8,2375.15,109
2026-01-20T10:37:00-05:00,2375.11,2375.42,2374.85,2375.14,110
2026-01-20T10:38:00-05:00,2375.1,2375.47,2374.84,2375.19,111
2026-01-20T10:39:00-05:00,2375.15,2375.46,2374.89,2375.18,112
2026-01-20T10:40:00-05:00,2375.14,2375.51,2374.88,2375.23,108
2026-01-20T10:41:00-05:00,2375.19,2375.5,2374.93,2375.22,109
2026-01-20T10:42:00-05:00,2375.18,2375.55,2374.92,2375.27,110
2026-01-20T10:43:00-05:00,2375.23,2375.54,2374.97,2375.26,111
2026-01-20T10:44:00-05:00,2375.22,2375.59,2374.96,2375.31,112
2026-01-20T10:45:00-05:00,2375.27,2375.58,2375.01,2375.3,108
2026-01-20T10:46:00-05:00,2375.26,2375.63,2375.0,2375.35,109
2026-01-20T10:47:00-05:00,2375.31,2375.62,2375.05,2375.34,110
2026-01-20T10:48:00-05:00,2375.3,2375.67,2375.04,2375.39,111
2026-01-20T10:49:00-05:00,2375.35,2375.66,2375.09,2375.38,112
2026-01-20T10:50:00-05:00,2375.34,2375.71,2375.08,2375.43,108
2026-01-20T10:51:00-05:00,2375.39,2375.7,2375.13,2375.42,109
2026-01-20T10:52:00-05:00,2375.38,2375.75,2375.12,2375.47,110
2026-01-20T10:53:00-05:00,2375.43,2375.74,2375.17,2375.46,111
2026-01-20T10:54:00-05:00,2375.42,2375.79,2375.16,2375.51,112
2026-01-20T10:55:00-05:00,2375.47,2375.78,2375.21,2375.5,108
2026-01-20T10:56:00-05:00,2375.46,2375.83,2375.2,2375.55,109
2026-01-20T10:57:00-05:00,2375.51,2375.82,2375.25,2375.54,110
2026-01-20T10:58:00-05:00,2375.5,2375.87,2375.24,2375.59,111
2026-01-20T10:59:00-05:00,2375.55,2375.86,2375.29,2375.58,112
2026-01-20T11:00:00-05:00,2375.54,2375.91,2375.28,2375.63,108
2026-01-20T11:01:00-05:00,2375.59,2375.9,2375.33,2375.62,109
2026-01-20T11:02:00-05:00,2375.58,2375.95,2375.32,2375.67,110
2026-01-20T11:03:00-05:00,2375.63,2375.94,2375.37,2375.66,111
2026-01-20T11:04:00-05:00,2375.62,2375.99,2375.36,2375.71,112
2026-01-20T11:05:00-05:00,2375.67,2375.98,2375.41,2375.7,108
2026-01-20T11:06:00-05:00,2375.66,2376.03,2375.4,2375.75,109
2026-01-20T11:07:00-05:00,2375.71,2376.02,2375.45,2375.74,110
2026-01-20T11:08:00-05:00,2375.7,2376.07,2375.44,2375.79,111
2026-01-20T11:09:00-05:00,2375.75,2376.06,2375.49,2375.78,112
2026-01-20T11:10:00-05:00,2375.74,2376.11,2375.48,2375.83,108
2026-01-20T11:11:00-05:00,2375.79,2376.1,2375.53,2375.82,109
2026-01-20T11:12:00-05:00,2375.78,2376.15,2375.52,2375.87,110
2026-01-20T11:13:00-05:00,2375.83,2376.14,2375.57,2375.86,111
2026-01-20T11:14:00-05:00,2375.82,2376.19,2375.56,2375.91,112
2026-01-20T11:15:00-05:00,2375.87,2376.18,2375.61,2375.9,108
2026-01-20T11:16:00-05:00,2375.86,2376.23,2375.6,2375.95,109
2026-01-20T11:17:00-05:00,2375.91,2376.22,2375.65,2375.94,110
2026-01-20T11:18:00-05:00,2375.9,2376.27,2375.64,2375.99,111
2026-01-20T11:19:00-05:00,2375.95,2376.26,2375.69,2375.98,112
2026-01-20T11:20:00-05:00,2375.94,2376.31,2375.68,2376.03,108
2026-01-20T11:21:00-05:00,2375.99,2376.3,2375.73,2376.02,109
2026-01-20T11:22:00-05:00,2375.98,2376.35,2375.72,2376.07,110
2026-01-20T11:23:00-05:00,2376.03,2376.34,2375.77,2376.06,111
2026-01-20T11:24:00-05:00,2376.02,2376.39,2375.76,2376.11,112
2026-01-20T11:25:00-05:00,2376.07,2376.38,2375.81,2376.1,108
2026-01-20T11:26:00-05:00,2376.06,2376.43,2375.8,2376.15,109
2026-01-20T11:27:00-05:00,2376.11,2376.42,2375.85,2376.14,110
2026-01-20T11:28:00-05:00,2376.1,2376.47,2375.84,2376.19,111
2026-01-20T11:29:00-05:00,2376.15,2376.46,2375.89,2376.18,112
2026-01-20T11:30:00-05:00,2376.14,2376.51,2375.88,2376.23,108
2026-01-20T11:31:00-05:00,2376.19,2376.5,2375.93,2376.22,109
2026-01-20T11:32:00-05:00,2376.18,2376.55,2375.92,2376.27,110
2026-01-20T11:33:00-05:00,2376.23,2376.54,2375.97,2376.26,111
2026-01-20T11:34:00-05:00,2376.22,2376.59,2375.96,2376.31,112
2026-01-20T11:35:00-05:00,2376.27,2376.58,2376.01,2376.3,108
2026-01-20T11:36:00-05:00,2376.26,2376.63,2376.0,2376.35,109
2026-01-20T11:37:00-05:00,2376.31,2376.62,2376.05,2376.34,110
2026-01-20T11:38:00-05:00,2376.3,2376.67,2376.04,2376.39,111
2026-01-20T11:39:00-05:00,2376.35,2376.66,2376.09,2376.38,112
2026-01-20T11:40:00-05:00,2376.34,2376.71,2376.08,2376.43,108
2026-01-20T11:41:00-05:00,2376.39,2376.7,2376.13,2376.42,109
2026-01-20T11:42:00-05:00,2376.38,2376.75,2376.12,2376.47,110
2026-01-20T11:43:00-05:00,2376.43,2376.74,2376.17,2376.46,111
2026-01-20T11:44:00-05:00,2376.42,2376.79,2376.16,2376.51,112
2026-01-20T11:45:00-05:00,2376.47,2376.78,2376.21,2376.5,108
2026-01-20T11:46:00-05:00,2376.46,2376.83,2376.2,2376.55,109
2026-01-20T11:47:00-05:00,2376.51,2376.82,2376.25,2376.54,110
2026-01-20T11:48:00-05:00,2376.5,2376.87,2376.24,2376.59,111
2026-01-20T11:49:00-05:00,2376.55,2376.86,2376.29,2376.58,112
2026-01-20T11:50:00-05:00,2376.54,2376.91,2376.28,2376.63,108
2026-01-20T11:51:00-05:00,2376.59,2376.9,2376.33,2376.62,109
2026-01-20T11:52:00-05:00,2376.58,2376.95,2376.32,2376.67,110
2026-01-20T11:53:00-05:00,2376.63,2376.94,2376.37,2376.66,111
2026-01-20T11:54:00-05:00,2376.62,2376.99,2376.36,2376.71,112
2026-01-20T11:55:00-05:00,2376.67,2376.98,2376.41,2376.7,108
2026-01-20T11:56:00-05:00,2376.66,2377.03,2376.4,2376.75,109
2026-01-20T11:57:00-05:00,2376.71,2377.02,2376.45,2376.74,110
2026-01-20T11:58:00-05:00,2376.7,2377.07,2376.44,2376.79,111
2026-01-20T11:59:00-05:00,2376.75,2377.06,2376.49,2376.78,112
2026-01-20T12:00:00-05:00,2376.74,2377.11,2376.48,2376.83,108
2026-01-20T12:01:00-05:00,2376.79,2377.1,2376.53,2376.82,109
2026-01-20T12:02:00-05:00,2376.78,2377.15,2376.52,2376.87,110
2026-01-20T12:03:00-05:00,2376.83,2377.14,2376.57,2376.86,111
2026-01-20T12:04:00-05:00,2376.82,2377.19,2376.56,2376.91,112
2026-01-20T12:05:00-05:00,2376.87,2377.18,2376.61,2376.9,108
2026-01-20T12:06:00-05:00,2376.86,2377.23,2376.6,2376.95,109
2026-01-20T12:07:00-05:00,2376.91,2377.22,2376.65,2376.94,110
2026-01-20T12:08:00-05:00,2376.9,2377.27,2376.64,2376.99,111
2026-01-20T12:09:00-05:00,2376.95,2377.26,2376.69,2376.98,112
2026-01-20T12:10:00-05:00,2376.94,2377.31,2376.68,2377.03,108
2026-01-20T12:11:00-05:00,2376.99,2377.3,2376.73,2377.02,109
2026-01-20T12:12:00-05:00,2376.98,2377.35,2376.72,2377.07,110
2026-01-20T12:13:00-05:00,2377.03,2377.34,2376.77,2377.06,111
2026-01-20T12:14:00-05:00,2377.02,2377.39,2376.76,2377.11,112
2026-01-20T12:15:00-05:00,2377.07,2377.38,2376.81,2377.1,108
2026-01-20T12:16:00-05:00,2377.06,2377.43,2376.8,2377.15,109
2026-01-20T12:17:00-05:00,2377.11,2377.42,2376.85,2377.14,110
2026-01-20T12:18:00-05:00,2377.1,2377.47,2376.84,2377.19,111
2026-01-20T12:19:00-05:00,2377.15,2377.46,2376.89,2377.18,112
